time,motor,position,current
7.37316,14,1586,0
7.40506,15,1674,0
7.43698,16,1734,0
7.469,17,930,0
7.50098,18,2020,0
7.53288,19,1761,-41
7.56522,20,1983,0
7.59681,21,2071,0
7.62883,22,1389,7
7.66117,23,2066,0
7.69312,24,1599,0
7.72489,25,1813,0
7.77356,3,566,-48
7.80508,4,3529,0
7.83689,5,2043,0
7.8688,6,3037,0
7.90082,7,1910,-16
7.93284,8,2645,31
7.96473,9,1489,0
7.99671,10,2216,0
8.02874,11,2837,0
8.06075,12,987,4
8.09293,13,2045,0
8.12499,14,1586,0
8.15688,15,1674,0
8.18878,16,1733,0
8.22061,17,930,0
8.25269,18,2020,0
8.28472,19,1761,-41
8.31658,20,1982,0
8.3486,21,2071,0
8.38061,22,1389,7
8.41284,23,2066,0
8.44468,24,1599,0
8.47664,25,1813,0
8.52541,3,544,-27
8.55655,4,3528,0
8.58865,5,2044,0
8.62059,6,3037,0
8.65257,7,1911,-18
8.68467,8,2645,27
8.7167,9,1489,0
8.74857,10,2216,0
8.78086,11,2837,0
8.81279,12,987,3
8.84474,13,2045,0
8.87683,14,1586,0
8.90867,15,1674,0
8.94065,16,1733,3
8.9725,17,930,0
9.00443,18,2020,0
9.03644,19,1736,-43
9.06841,20,1982,0
9.1003,21,2071,0
9.13241,22,1389,8
9.1644,23,2066,0
9.19637,24,1599,0
9.22835,25,1813,0
9.2766,3,544,-25
9.30878,4,3528,0
9.34033,5,2043,0
9.37229,6,3062,0
9.40433,7,1910,-13
9.43622,8,2645,23
9.46824,9,1489,0
9.50023,10,2216,0
9.53222,11,2837,0
9.5642,12,987,4
9.5962,13,2045,0
9.62817,14,1586,0
9.66013,15,1674,0
9.69213,16,1732,3
9.72412,17,930,0
9.75612,18,2020,0
9.78807,19,1736,-43
9.82007,20,1983,0
9.85204,21,2071,0
9.88409,22,1389,7
9.91601,23,2066,0
9.94805,24,1599,0
9.98002,25,1813,0
10.0285,3,541,-46
10.06,4,3528,0
10.092,5,2043,0
10.124,6,3061,0
10.156,7,1911,-16
10.188,8,2646,22
10.2199,9,1488,0
10.2519,10,2216,0
10.284,11,2837,0
10.3159,12,987,3
10.3479,13,2045,0
10.3799,14,1586,0
10.4119,15,1674,0
10.4438,16,1732,3
10.4758,17,930,0
10.5078,18,2020,0
10.5398,19,1736,-42
10.5718,20,1983,0
10.6038,21,2070,0
10.6359,22,1389,7
10.6678,23,2066,0
10.6998,24,1599,0
10.7318,25,1813,0
10.7801,3,519,-28
10.8117,4,3528,0
10.8438,5,2044,0
10.8757,6,3060,3
10.9077,7,1911,-11
10.9397,8,2646,18
10.9717,9,1488,0
11.0037,10,2216,0
11.0357,11,2837,0
11.0676,12,987,4
11.0997,13,2045,0
11.1316,14,1586,0
11.1636,15,1674,0
11.1956,16,1732,3
11.2276,17,929,0
11.2595,18,2020,0
11.2915,19,1711,-41
11.3236,20,1983,0
11.3556,21,2071,0
11.3876,22,1389,7
11.4195,23,2066,0
11.4515,24,1599,0
11.4835,25,1812,0
11.532,3,519,-26
11.5635,4,3528,0
11.5955,5,2043,0
11.6275,6,3086,0
11.6595,7,1910,-15
11.6914,8,2646,17
11.7234,9,1489,0
11.7554,10,2216,0
11.7874,11,2838,0
11.8194,12,987,4
11.8514,13,2045,0
11.8834,14,1586,0
11.9153,15,1674,0
11.9474,16,1732,5
11.9793,17,930,0
12.0113,18,2020,0
12.0433,19,1711,-42
12.0753,20,1983,0
12.1073,21,2070,0
12.1393,22,1389,6
12.1713,23,2066,0
12.2033,24,1599,0
12.2353,25,1813,0
12.2839,3,517,-35
12.3153,4,3529,0
12.3473,5,2044,0
12.3793,6,3085,7
12.4113,7,1911,-13
12.4432,8,2646,24
12.4752,9,1489,0
12.5072,10,2216,0
12.5391,11,2837,0
12.5711,12,987,4
12.6031,13,2045,0
12.6351,14,1586,0
12.6671,15,1674,0
12.699,16,1732,2
12.7311,17,930,0
12.7631,18,2020,0
12.7951,19,1711,-42
12.827,20,1983,0
12.8591,21,2070,0
12.891,22,1389,6
12.9231,23,2066,0
12.9549,24,1599,0
12.9869,25,1813,0
13.0353,3,495,-36
13.067,4,3529,0
13.099,5,2044,0
13.1309,6,3084,8
13.163,7,1910,-13
13.1949,8,2646,24
13.2269,9,1488,0
13.2588,10,2216,0
13.2908,11,2837,0
13.323,12,987,3
13.3549,13,2045,0
13.3871,14,1585,0
13.4191,15,1674,0
13.451,16,1733,4
13.4828,17,929,0
13.5149,18,2020,0
13.5469,19,1686,-45
13.5788,20,1983,0
13.6108,21,2071,0
13.6428,22,1389,7
13.6748,23,2066,0
13.7069,24,1599,0
13.7389,25,1813,0
13.7878,3,495,-30
13.8191,4,3528,0
13.851,5,2043,0
13.8832,6,3111,4
13.915,7,1910,-13
13.9468,8,2646,23
13.9787,9,1488,0
14.0106,10,2216,0
14.0427,11,2837,0
14.075,12,987,2
14.1069,13,2046,0
14.1387,14,1586,0
14.1707,15,1673,0
14.2027,16,1733,5
14.2345,17,930,0
14.2666,18,2020,0
14.2985,19,1686,-42
14.3304,20,1983,0
14.3623,21,2071,0
14.4105,22,1389,7
14.4423,23,2066,0
14.4743,24,1599,0
14.5063,25,1813,0
14.5547,3,493,-64
14.5864,4,3529,0
14.6182,5,2044,0
14.6502,6,3109,10
14.6822,7,1911,-15
14.7141,8,2646,22
14.7461,9,1489,0
14.7781,10,2216,0
14.8101,11,2837,0
14.8421,12,987,4
14.8741,13,2045,0
14.9061,14,1586,0
14.938,15,1674,0
14.97,16,1733,3
15.002,17,930,0
15.034,18,2020,0
15.0659,19,1686,-40
15.0979,20,1983,0
15.1299,21,2070,0
15.1619,22,1389,7
15.1939,23,2066,0
15.2258,24,1599,0
15.2577,25,1813,0
15.306,3,471,-33
15.3377,4,3528,0
15.3697,5,2044,0
15.4017,6,3109,10
15.4337,7,1910,-12
15.4656,8,2646,23
15.4976,9,1489,0
15.5296,10,2216,0
15.5616,11,2837,0
15.5936,12,987,3
15.6255,13,2045,0
15.6575,14,1586,0
15.6895,15,1674,0
15.7215,16,1732,2
15.7534,17,929,0
15.7854,18,2020,0
15.8174,19,1662,-40
15.8494,20,1983,0
15.8814,21,2070,0
15.9134,22,1389,7
15.9453,23,2066,0
15.9773,24,1599,0
16.0092,25,1813,0
16.0577,3,470,-37
16.0892,4,3528,0
16.1212,5,2043,0
16.1532,6,3134,9
16.1852,7,1910,-15
16.2171,8,2646,24
16.2491,9,1488,0
16.2811,10,2216,0
16.3131,11,2837,0
16.3451,12,987,2
16.3771,13,2045,0
16.4091,14,1586,0
16.4411,15,1674,0
16.4731,16,1732,2
16.505,17,930,0
16.537,18,2020,0
16.5691,19,1661,-47
16.6011,20,1984,0
16.633,21,2071,0
16.665,22,1389,7
16.697,23,2066,0
16.729,24,1599,0
16.761,25,1813,0
16.8093,3,468,-59
16.8409,4,3528,0
16.8729,5,2043,0
16.9049,6,3134,10
16.9369,7,1910,-13
16.9688,8,2646,25
17.0008,9,1489,0
17.0329,10,2216,0
17.0648,11,2837,0
17.0968,12,987,3
17.1288,13,2045,0
17.1608,14,1586,0
17.1928,15,1674,0
17.2248,16,1733,4
17.2568,17,929,0
17.2888,18,2020,0
17.3208,19,1661,-43
17.3527,20,1983,0
17.3847,21,2071,0
17.4167,22,1389,8
17.4486,23,2066,0
17.4807,24,1599,0
17.5127,25,1813,0
17.5611,3,446,-42
17.5927,4,3529,0
17.6247,5,2043,0
17.6567,6,3134,11
17.6887,7,1911,-12
17.7207,8,2646,26
17.7526,9,1488,0
17.7846,10,2216,0
17.8166,11,2837,0
17.8486,12,987,4
17.8806,13,2045,0
17.9126,14,1586,0
17.9446,15,1674,0
17.9766,16,1733,3
18.0086,17,929,0
18.0406,18,2020,0
18.0726,19,1637,-42
18.1046,20,1983,0
18.1366,21,2070,0
18.1685,22,1389,7
18.2005,23,2066,0
18.2324,24,1599,0
18.2644,25,1813,0
18.3128,3,446,-42
18.3444,4,3528,0
18.3764,5,2043,0
18.4084,6,3159,8
18.4404,7,1910,-10
18.4723,8,2646,26
18.5044,9,1489,0
18.5364,10,2216,0
18.5685,11,2837,0
18.6006,12,987,4
18.6326,13,2045,0
18.6645,14,1586,0
18.6965,15,1674,0
18.7284,16,1732,4
18.7604,17,930,0
18.7924,18,2020,0
18.8244,19,1637,-40
18.8564,20,1984,0
18.8887,21,2070,0
18.9205,22,1389,7
18.9523,23,2066,0
18.9844,24,1599,0
19.0163,25,1813,0
19.0649,3,444,-78
19.0963,4,3529,0
19.1282,5,2043,0
19.1603,6,3158,9
19.1922,7,1910,-13
19.2241,8,2646,22
19.2561,9,1489,-999
19.3322,10,2216,0
19.368,11,2838,0
19.4001,12,987,4
19.432,13,2045,0
19.464,14,1586,0
19.496,15,1674,0
19.528,16,1732,4
19.56,17,929,0
19.5921,18,2020,0
19.624,19,1637,-40
19.656,20,1984,0
19.6879,21,2070,0
19.7199,22,1389,6
19.7519,23,2066,0
19.784,24,1599,0
19.8159,25,1812,0
19.8644,3,422,-43
19.8959,4,3529,0
19.9279,5,2043,0
19.9598,6,3159,14
19.9919,7,1910,-12
20.0238,8,2646,19
20.0559,9,1488,0
20.0878,10,2216,0
20.1198,11,2837,0
20.1518,12,987,4
20.1838,13,2045,0
20.2158,14,1586,0
20.2478,15,1674,0
20.2797,16,1732,4
20.3117,17,929,0
20.3437,18,2020,0
20.3757,19,1612,-42
20.4078,20,1983,0
20.4397,21,2071,0
20.4717,22,1389,7
20.5037,23,2066,0
20.5357,24,1599,0
20.5677,25,1813,0
20.616,3,422,-37
20.6476,4,3528,0
20.6796,5,2044,0
20.7116,6,3183,21
20.7436,7,1910,-11
20.7756,8,2646,16
20.8075,9,1489,0
20.8396,10,2216,0
20.8716,11,2838,0
20.9036,12,987,4
20.9354,13,2045,0
20.9676,14,1586,0
20.9995,15,1674,0
21.0315,16,1732,5
21.0635,17,930,0
21.0955,18,2020,0
21.1275,19,1612,-46
21.1595,20,1984,0
21.1914,21,2071,0
21.2235,22,1389,7
21.2554,23,2066,0
21.2874,24,1599,0
21.3194,25,1812,0
21.3678,3,419,-78
21.3994,4,3529,0
21.4314,5,2044,0
21.4634,6,3183,18
21.4954,7,1911,-14
21.5274,8,2646,22
21.5593,9,1489,0
21.5913,10,2216,0
21.6233,11,2837,0
21.6553,12,987,4
21.6873,13,2045,0
21.7193,14,1586,0
21.7513,15,1674,0
21.7833,16,1732,4
21.8153,17,930,0
21.8473,18,2020,0
21.8793,19,1612,-45
21.9113,20,1984,0
21.9432,21,2071,0
21.9752,22,1389,7
22.0072,23,2066,0
22.0392,24,1599,0
22.0712,25,1812,0
22.1195,3,397,-45
22.1511,4,3528,0
22.1831,5,2043,0
22.2151,6,3183,19
22.2471,7,1911,-13
22.2791,8,2646,20
22.3111,9,1489,0
22.3431,10,2216,0
22.3751,11,2837,0
22.4071,12,987,4
22.4391,13,2045,0
22.4711,14,1586,0
22.503,15,1674,0
22.535,16,1733,5
22.567,17,929,0
22.599,18,2020,0
22.631,19,1588,-22
22.663,20,1984,0
22.6949,21,2071,0
22.7269,22,1389,6
22.759,23,2066,0
22.791,24,1599,0
22.8229,25,1812,0
22.8713,3,397,-42
22.9029,4,3528,0
22.9349,5,2043,0
22.9669,6,3207,28
22.9989,7,1910,-13
23.0309,8,2646,19
23.0629,9,1489,0
23.0951,10,2216,0
23.127,11,2837,0
23.1589,12,987,3
23.1909,13,2045,0
23.2229,14,1586,0
23.2548,15,1674,0
23.2867,16,1732,4
23.3188,17,930,0
23.351,18,2020,0
23.3829,19,1587,-46
23.4149,20,1984,0
23.4469,21,2071,0
23.4789,22,1389,7
23.5112,23,2066,0
23.5431,24,1599,0
23.5751,25,1812,0
23.6234,3,395,-90
23.6549,4,3528,0
23.6869,5,2044,0
23.7189,6,3207,27
23.7507,7,1911,-13
23.7828,8,2646,24
23.8148,9,1489,0
23.8467,10,2216,0
23.8787,11,2837,0
23.9107,12,987,3
23.9427,13,2045,0
23.9745,14,1586,0
24.0067,15,1674,0
24.0387,16,1733,4
24.0705,17,929,0
24.1026,18,2020,0
24.1346,19,1587,-50
24.1665,20,1984,0
24.1985,21,2071,0
24.2305,22,1389,7
24.2624,23,2066,0
24.2944,24,1599,0
24.3398,25,1813,0
24.3907,3,373,-55
24.4224,4,3528,0
24.4544,5,2044,0
24.4863,6,3207,26
24.5183,7,1911,-14
24.5504,8,2646,22
24.5822,9,1488,0
24.6143,10,2216,0
24.6463,11,2837,0
24.6783,12,987,4
24.7103,13,2045,0
24.7423,14,1586,0
24.7743,15,1674,0
24.8063,16,1732,3
24.8383,17,929,0
24.8703,18,2020,0
24.9022,19,1562,-23
24.9342,20,1984,0
24.9662,21,2070,0
24.9982,22,1389,8
25.0301,23,2066,0
25.0622,24,1599,0
25.0941,25,1813,0
25.1425,3,373,-50
25.1741,4,3528,0
25.2061,5,2043,0
25.2381,6,3231,34
25.27,7,1910,-12
25.3021,8,2646,25
25.3341,9,1489,0
25.3661,10,2216,0
25.3981,11,2837,0
25.4301,12,987,5
25.4621,13,2045,0
25.494,14,1586,0
25.526,15,1674,0
25.558,16,1732,5
25.59,17,930,0
25.622,18,2020,0
25.6539,19,1563,-35
25.6859,20,1984,0
25.718,21,2071,0
25.75,22,1389,7
25.7819,23,2066,0
25.8139,24,1599,0
25.8459,25,1813,0
25.8942,3,370,-99
25.9258,4,3529,0
25.9579,5,2044,0
25.9899,6,3231,35
26.0218,7,1911,-12
26.0538,8,2646,25
26.0858,9,1489,0
26.1178,10,2216,0
26.1498,11,2837,0
26.1818,12,987,4
26.2138,13,2045,0
26.2458,14,1586,0
26.2777,15,1674,0
26.3097,16,1732,4
26.3417,17,929,0
26.3737,18,2020,0
26.4057,19,1562,-43
26.4376,20,1984,0
26.4696,21,2071,0
26.5016,22,1389,7
26.5336,23,2066,0
26.5656,24,1599,0
26.5976,25,1813,0
26.646,3,348,-55
26.6775,4,3528,0
26.7095,5,2043,0
26.7414,6,3231,35
26.7735,7,1910,-13
26.8055,8,2646,23
26.8375,9,1489,0
26.8695,10,2216,0
26.9015,11,2837,0
26.9334,12,987,5
26.9655,13,2045,0
26.9974,14,1586,0
27.0294,15,1674,0
27.0614,16,1732,5
27.0934,17,929,0
27.1253,18,2020,0
27.1573,19,1558,-24
27.1893,20,1984,0
27.2214,21,2070,0
27.2533,22,1389,7
27.2853,23,2066,0
27.3173,24,1599,0
27.3493,25,1812,0
27.3977,3,348,-52
27.4293,4,3529,0
27.4612,5,2043,0
27.4933,6,3256,38
27.5253,7,1910,-11
27.5573,8,2646,26
27.5893,9,1489,0
27.6211,10,2216,0
27.6532,11,2837,0
27.6852,12,987,6
27.7172,13,2045,0
27.7492,14,1586,0
27.7812,15,1674,0
27.8131,16,1732,5
27.8451,17,929,0
27.8771,18,2020,0
27.9091,19,1557,-38
27.9411,20,1984,0
27.9731,21,2071,0
28.0052,22,1389,7
28.0372,23,2066,0
28.0692,24,1599,0
28.1011,25,1813,0
28.1497,3,346,-86
28.1811,4,3529,0
28.2131,5,2044,0
28.2451,6,3256,36
28.277,7,1911,-15
28.3089,8,2646,27
28.341,9,1488,0
28.373,10,2216,0
28.4049,11,2837,0
28.437,12,987,4
28.469,13,2045,0
28.5012,14,1586,0
28.533,15,1674,0
28.565,16,1732,5
28.597,17,929,0
28.629,18,2020,0
28.6612,19,1557,-38
28.6932,20,1984,0
28.725,21,2071,0
28.757,22,1389,7
28.7889,23,2066,0
28.8209,24,1599,0
28.8529,25,1812,0
28.9011,3,324,-95
28.9327,4,3528,0
28.9648,5,2044,0
28.9969,6,3281,42
29.0288,7,1910,-9
29.0609,8,2646,23
29.0932,9,1489,0
29.125,10,2216,0
29.1568,11,2837,0
29.1887,12,987,4
29.2207,13,2045,0
29.2527,14,1586,0
29.2847,15,1674,0
29.3166,16,1732,5
29.3486,17,930,0
29.3971,18,2020,0
29.4286,19,1557,-44
29.4605,20,1984,0
29.4926,21,2071,0
29.5246,22,1389,7
29.5565,23,2066,0
29.5885,24,1599,0
29.6206,25,1813,0
29.6691,3,322,-105
29.7005,4,3528,0
29.7325,5,2044,0
29.7645,6,3280,40
29.7965,7,1911,-11
29.8285,8,2646,24
29.8605,9,1489,0
29.8925,10,2216,0
29.9245,11,2837,0
29.9565,12,987,4
29.9885,13,2045,0
30.0205,14,1586,0
30.0523,15,1674,0
30.0845,16,1732,5
30.1164,17,929,0
30.1483,18,2020,0
30.1803,19,1557,-47
30.2123,20,1984,0
30.2443,21,2071,0
30.2763,22,1389,7
30.3083,23,2066,0
30.3403,24,1599,0
30.3723,25,1812,0
30.4206,3,300,-78
30.4523,4,3528,0
30.4843,5,2043,0
30.5163,6,3305,44
30.5482,7,1910,-8
30.5803,8,2646,23
30.6123,9,1489,0
30.6442,10,2216,0
30.6762,11,2838,0
30.7081,12,987,3
30.7402,13,2045,0
30.7721,14,1586,0
30.8042,15,1674,0
30.8361,16,1732,5
30.8681,17,929,0
30.9001,18,2020,0
30.9321,19,1557,-49
30.9641,20,1984,0
30.996,21,2071,0
31.028,22,1389,7
31.06,23,2066,0
31.092,24,1599,0
31.124,25,1813,0
31.1724,3,299,-78
31.204,4,3529,0
31.2359,5,2043,0
31.2679,6,3305,41
31.2999,7,1910,-12
31.3319,8,2646,26
31.3639,9,1489,0
31.3959,10,2216,0
31.4279,11,2837,0
31.4599,12,987,3
31.4919,13,2045,0
31.5238,14,1586,0
31.5558,15,1674,0
31.5878,16,1732,4
31.6198,17,929,0
31.6518,18,2020,0
31.6838,19,1557,-45
31.7158,20,1984,0
31.7478,21,2071,0
31.7798,22,1389,7
31.8118,23,2066,0
31.8438,24,1599,0
31.8758,25,1813,0
31.9242,3,289,-86
31.9558,4,3529,0
31.9877,5,2044,0
32.0196,6,3329,46
32.0517,7,1910,-14
32.0836,8,2645,24
32.1156,9,1489,0
32.1476,10,2216,0
32.1796,11,2837,0
32.2116,12,987,3
32.2436,13,2045,0
32.2756,14,1586,0
32.3075,15,1674,0
32.3396,16,1732,6
32.3716,17,929,0
32.4035,18,2020,0
32.4356,19,1557,-45
32.4675,20,1984,0
32.4995,21,2071,0
32.5315,22,1389,8
32.5635,23,2066,0
32.5956,24,1599,0
32.6275,25,1812,0
32.6759,3,287,-87
32.7075,4,3529,0
32.7395,5,2043,0
32.7714,6,3354,47
32.8034,7,1910,-10
32.8355,8,2646,24
32.8675,9,1488,0
32.8994,10,2216,0
32.9314,11,2837,0
32.9634,12,987,3
32.9954,13,2045,0
33.0274,14,1586,0
33.0594,15,1674,0
33.0914,16,1732,5
33.1233,17,930,0
33.1553,18,2020,0
33.1873,19,1557,-47
33.2192,20,1984,0
33.2513,21,2071,0
33.2833,22,1389,7
33.3152,23,2066,0
33.3472,24,1599,0
33.3793,25,1813,0
33.4281,3,287,-82
33.4598,4,3528,0
33.4916,5,2044,0
33.5235,6,3378,59
33.5555,7,1910,-14
33.5872,8,2646,24
33.6192,9,1489,0
33.6515,10,2216,0
33.6833,11,2838,0
33.7154,12,987,3
33.7473,13,2044,0
33.7791,14,1586,0
33.8111,15,1674,0
33.8432,16,1732,5
33.8752,17,929,0
33.9072,18,2020,0
33.9392,19,1557,-47
33.9711,20,1985,0
34.0031,21,2071,0
34.035,22,1389,7
34.067,23,2066,0
34.0991,24,1599,0
34.131,25,1813,0
34.1794,3,287,-85
34.2109,4,3528,0
34.243,5,2044,0
34.2751,6,3402,60
34.3069,7,1911,-13
34.3388,8,2646,22
34.3708,9,1489,0
34.4028,10,2216,0
34.4349,11,2837,0
34.4671,12,987,6
34.4989,13,2045,0
34.5309,14,1586,0
34.5628,15,1674,0
34.595,16,1732,5
34.6267,17,929,0
34.6588,18,2020,0
34.6908,19,1557,-48
34.7227,20,1984,0
34.7548,21,2071,0
34.8036,22,1389,8
34.838,23,2066,0
34.8667,24,1599,0
34.8987,25,1812,0
34.9471,3,287,-65
34.9786,4,3528,0
35.0106,5,2043,0
35.0426,6,3427,67
35.0747,7,1910,-9
35.1066,8,2646,24
35.1386,9,1489,0
35.1706,10,2216,0
35.2025,11,2837,0
35.2346,12,987,3
35.2665,13,2045,0
35.2985,14,1586,0
35.3305,15,1674,0
35.3625,16,1732,5
35.3945,17,929,0
35.4265,18,2020,0
35.4584,19,1557,-48
35.4906,20,1985,0
35.5225,21,2071,0
35.5544,22,1389,7
35.5864,23,2066,0
35.6185,24,1599,0
35.6504,25,1813,0
35.6988,3,287,-59
35.7304,4,3529,0
35.7623,5,2043,0
35.7943,6,3451,59
35.8263,7,1910,-8
35.8583,8,2646,23
35.8903,9,1489,0
35.9222,10,2216,0
35.9543,11,2837,0
35.9863,12,987,3
36.0183,13,2045,0
36.0503,14,1586,0
36.0823,15,1674,0
36.1142,16,1732,6
36.1462,17,929,0
36.1783,18,2020,0
36.2102,19,1557,-46
36.2422,20,1985,0
36.2742,21,2071,0
36.3061,22,1389,7
36.3382,23,2066,0
36.3702,24,1599,0
36.4021,25,1812,0
36.4504,3,287,-66
36.4821,4,3529,0
36.5141,5,2043,0
36.546,6,3451,100
36.5781,7,1910,-10
36.6101,8,2646,23
36.6421,9,1489,0
36.674,10,2216,0
36.706,11,2837,0
36.738,12,987,5
36.7701,13,2045,0
36.802,14,1586,0
36.834,15,1674,0
36.8659,16,1732,6
36.8979,17,929,0
36.9299,18,2020,0
36.962,19,1557,-47
36.9939,20,1985,0
37.0259,21,2071,0
37.0579,22,1389,7
37.0899,23,2066,0
37.1218,24,1599,0
37.1539,25,1812,0
37.2503,3,286,-75
37.2817,4,3529,0
37.3138,5,2043,0
37.3458,6,3451,100
37.3778,7,1910,-8
37.4098,8,2646,23
37.4417,9,1489,0
37.4737,10,2217,0
37.5058,11,2837,0
37.5377,12,987,6
37.5697,13,2045,0
37.6017,14,1586,0
37.6337,15,1674,0
37.6657,16,1747,54
37.6977,17,929,0
37.7296,18,2020,0
37.7616,19,1557,-48
37.7936,20,1985,-1
37.8256,21,2070,0
37.8576,22,1389,7
37.8897,23,2066,0
37.9216,24,1599,0
37.9535,25,1812,1
38.0019,3,286,-59
38.0335,4,3529,0
38.0656,5,2043,0
38.0975,6,3452,98
38.1295,7,1911,-9
38.1615,8,2646,24
38.1935,9,1489,0
38.2255,10,2218,-3
38.2575,11,2837,0
38.2895,12,987,5
38.3214,13,2047,0
38.3535,14,1586,0
38.3855,15,1674,0
38.4174,16,1746,49
38.4494,17,944,41
38.4813,18,2020,0
38.5134,19,1557,-52
38.5454,20,1985,0
38.5773,21,2072,0
38.6094,22,1389,7
38.6413,23,2067,0
38.6733,24,1599,0
38.7053,25,1812,0
