time,motor,position,current
38.3864,20,2103,15
38.4186,21,2046,-27
38.4504,22,1311,72
38.4824,23,2065,0
38.5144,24,1682,117
38.5464,25,1727,7
38.5947,3,285,-49
38.6263,4,3528,0
38.6583,5,2049,21
38.6903,6,3456,62
38.7223,7,1911,-10
38.7543,9,1485,-10
38.7863,10,2207,2
38.8185,11,2839,1
38.8502,12,1034,84
38.8823,13,2048,0
38.9143,14,1712,187
38.9463,15,1599,21
38.9782,16,1829,101
39.0102,17,964,4
39.0422,18,2024,0
39.0742,19,1556,-27
39.1062,20,2066,-67
39.1382,21,2046,-28
39.1702,22,1316,28
39.2022,23,2069,-1
39.2344,24,1682,127
39.2662,25,1727,7
39.3149,3,285,-48
39.3461,4,3528,0
39.3782,5,2049,19
39.4101,6,3456,63
39.4421,7,1911,-9
39.4741,9,1484,-11
39.5061,10,2208,0
39.538,11,2839,0
39.5701,12,1036,81
39.6023,13,2048,1
39.6342,14,1714,189
39.6661,15,1598,19
39.6983,16,1829,98
39.7301,17,963,11
39.7621,18,2022,0
39.794,19,1556,-49
39.826,20,2058,0
39.8579,21,2046,-29
39.8899,22,1351,162
39.922,23,2069,0
39.9538,24,1683,117
39.9859,25,1727,8
40.0351,3,284,-45
40.066,4,3529,0
40.0979,5,2050,16
40.1306,6,3456,60
40.1621,7,1911,-14
40.1938,9,1485,-7
40.2258,10,2208,0
40.2579,11,2839,0
40.2898,12,1036,75
40.3218,13,2048,0
40.355,14,1714,167
40.4017,15,1598,22
40.4337,16,1829,98
40.4656,17,963,9
40.4977,18,2022,0
40.5296,19,1556,-24
40.5617,20,2059,-9
40.5936,21,2047,-26
40.6256,22,1355,124
40.6576,23,2069,-1
40.6896,24,1725,192
40.7217,25,1725,14
40.7702,3,285,-46
40.8018,4,3528,0
40.8335,5,2049,19
40.8656,6,3456,61
40.8976,7,1911,-14
40.9295,9,1484,-5
40.9616,10,2204,21
40.9935,11,2839,0
41.0255,12,1068,246
41.0577,13,2048,3
41.0894,14,1714,163
41.1214,15,1598,21
41.1534,16,1829,70
41.1854,17,963,6
41.2176,18,2022,0
41.2495,19,1556,-24
41.2814,20,2059,-9
41.3135,21,2047,-28
41.3455,22,1361,62
41.3773,23,2069,0
41.4093,24,1725,193
41.4413,25,1725,11
41.4898,3,285,-46
41.5214,4,3528,0
41.5533,5,2049,19
41.5853,6,3456,61
41.6173,7,1911,-11
41.6494,9,1484,-7
41.6812,10,2205,17
41.7132,11,2840,0
41.7452,12,1069,219
41.7772,13,2047,5
41.8092,14,1759,218
41.8411,15,1598,23
41.8731,16,1830,78
41.9052,17,963,9
41.9372,18,2022,0
41.9691,19,1556,-24
42.0011,20,2058,-9
42.0337,21,2047,-30
42.0653,22,1361,60
42.0972,23,2069,-1
42.1291,24,1729,143
42.1611,25,1725,15
42.2096,3,285,-48
42.241,4,3528,0
42.2731,5,2049,19
42.305,6,3456,61
42.3369,7,1911,-13
42.3689,9,1485,-7
42.401,10,2205,22
42.4331,11,2839,0
42.4649,12,1073,192
42.497,13,2048,3
42.529,14,1760,217
42.5611,15,1598,23
42.5929,16,1830,83
42.6249,17,963,5
42.6568,18,2021,2
42.6889,19,1556,-66
42.7209,20,2055,-38
42.753,21,2047,-30
42.785,22,1362,56
42.8169,23,2068,0
42.8491,24,1729,150
42.8808,25,1725,15
42.9292,3,285,-48
42.9608,4,3528,0
42.9928,5,2049,17
43.0248,6,3457,61
43.0567,7,1910,-12
43.0887,9,1484,-9
43.1207,10,2204,16
43.1527,11,2839,0
43.1847,12,1078,150
43.2168,13,2047,6
43.2489,14,1760,203
43.2807,15,1598,24
43.3127,16,1831,72
43.3446,17,963,9
43.3766,18,2022,2
43.4086,19,1556,-24
43.4406,20,2046,0
43.4728,21,2047,-26
43.5049,22,1398,198
43.5366,23,2068,0
43.5686,24,1730,139
43.6006,25,1725,13
43.6496,3,285,-48
43.6805,4,3528,0
43.7125,5,2050,8
43.7445,6,3456,61
43.7765,7,1910,-11
43.8085,9,1484,-5
43.8405,10,2204,21
43.8724,11,2839,0
43.9044,12,1078,138
43.9364,13,2047,3
43.9684,14,1761,196
44.0004,15,1598,22
44.0324,16,1831,70
44.0646,17,962,14
44.0964,18,2021,2
44.1283,19,1556,-37
44.1603,20,2050,-7
44.1927,21,2047,-26
44.2245,22,1401,147
44.2563,23,2069,-5
44.2883,24,1771,225
44.3203,25,1725,18
44.3688,3,285,-48
44.4003,4,3528,0
44.4323,5,2049,13
44.4644,6,3456,61
44.4963,7,1910,-14
44.5282,9,1484,-4
44.5602,10,2203,25
44.5923,11,2839,0
44.6242,12,1110,324
44.6562,13,2047,6
44.6882,14,1762,178
44.7202,15,1598,22
44.7522,16,1832,47
44.7842,17,962,13
44.8162,18,2022,3
44.8483,19,1556,-34
44.8801,20,2050,-9
44.9128,21,2047,-28
44.9448,22,1408,92
44.9762,23,2068,-2
45.0081,24,1771,220
45.0401,25,1724,17
45.0889,3,285,-45
45.1201,4,3528,0
45.1521,5,2049,18
45.184,6,3456,58
45.216,7,1911,-7
45.248,9,1484,-3
45.2801,10,2203,24
45.312,11,2839,0
45.344,12,1115,272
45.376,13,2047,3
45.4079,14,1804,237
45.4399,15,1598,24
45.4719,16,1832,58
45.5039,17,963,10
45.5359,18,2021,3
45.5681,19,1556,-23
45.6001,20,2050,-4
45.6326,21,2047,-30
45.6645,22,1408,89
45.696,23,2068,-1
45.728,24,1771,206
45.7598,25,1725,21
45.8091,3,284,-47
45.8398,4,3528,0
45.8718,5,2049,13
45.9038,6,3456,61
45.9357,7,1910,-9
45.9678,9,1484,-4
45.9997,10,2204,21
46.0316,11,2839,0
46.0638,12,1122,198
46.0957,13,2047,3
46.1277,14,1805,237
46.1596,15,1598,22
46.1916,16,1833,44
46.2238,17,962,14
46.2557,18,2020,6
46.2877,19,1557,-25
46.3197,20,2044,15
46.352,21,2047,-27
46.3843,22,1444,230
46.4158,23,2068,-1
46.4477,24,1776,179
46.4796,25,1725,17
46.5278,3,285,-44
46.5595,4,3528,0
46.5917,5,2050,8
46.6235,6,3456,61
46.6555,7,1911,-13
46.6876,9,1484,-5
46.7196,10,2203,24
46.7516,11,2839,0
46.7836,12,1122,199
46.8156,13,2047,4
46.8475,14,1809,222
46.8795,15,1598,23
46.9115,16,1833,53
46.9435,17,961,16
46.9755,18,2021,3
47.0075,19,1556,-47
47.0394,20,2045,4
47.072,21,2047,-30
47.1037,22,1450,174
47.1354,23,2069,0
47.1674,24,1818,256
47.1993,25,1724,16
47.2485,3,285,-46
47.2794,4,3528,0
47.3113,5,2050,14
47.3433,6,3456,62
47.3753,7,1910,-12
47.4073,9,1484,-5
47.4392,10,2202,26
47.4712,11,2839,1
47.5033,12,1160,318
47.5353,13,2047,4
47.5673,14,1809,196
47.5993,15,1598,24
47.6312,16,1834,29
47.6634,17,961,17
47.6952,18,2021,3
47.7271,19,1556,-26
47.7592,20,2050,-12
47.7914,21,2047,-28
47.8234,22,1456,101
47.8551,23,2069,-3
47.8875,24,1822,216
47.9191,25,1724,21
47.9676,3,284,-44
47.9992,4,3528,0
48.0311,5,2049,16
48.0634,6,3456,61
48.0951,7,1910,-11
48.1271,9,1484,-3
48.1591,10,2203,26
48.1911,11,2839,1
48.223,12,1163,271
48.255,13,2047,3
48.287,14,1858,218
48.319,15,1597,26
48.3509,16,1836,44
48.3829,17,961,17
48.4149,18,2021,3
48.4469,19,1556,-49
48.4789,20,2049,-6
48.5112,21,2047,-28
48.5431,22,1456,102
48.5749,23,2068,-2
48.6069,24,1825,188
48.6388,25,1724,20
48.6873,3,284,-47
48.7188,4,3528,0
48.7508,5,2050,14
48.7828,6,3457,61
48.8148,7,1910,-9
48.8468,9,1483,0
48.8789,10,2204,20
48.9108,11,2839,0
48.9428,12,1173,198
48.9746,13,2047,3
49.0068,14,1859,223
49.0387,15,1598,24
49.0707,16,1836,43
49.1027,17,961,18
49.1347,18,2021,6
49.1667,19,1556,-38
49.1987,20,2043,21
49.2309,21,2047,-29
49.2629,22,1496,213
49.2947,23,2069,-2
49.3266,24,1828,152
49.3586,25,1725,16
49.4073,3,284,-44
49.4386,4,3528,0
49.4705,5,2051,2
49.5026,6,3456,59
49.5346,7,1910,-12
49.5666,9,1484,-5
49.5986,10,2203,25
49.6306,11,2840,0
49.6626,12,1173,205
49.6945,13,2047,3
49.7265,14,1860,195
49.7584,15,1597,31
49.7904,16,1836,44
49.8225,17,961,19
49.8544,18,2020,6
49.8864,19,1556,-45
49.9184,20,2044,10
49.9506,21,2047,-25
49.9825,22,1502,163
50.0144,23,2069,-2
50.0463,24,1869,251
50.0785,25,1724,21
50.1268,3,285,-43
50.1583,4,3529,0
50.1902,5,2050,13
50.2223,6,3456,61
50.2542,7,1911,-10
50.2862,9,1482,0
50.3182,10,2203,25
50.3502,11,2839,2
50.3822,12,1208,334
50.4142,13,2047,3
50.4462,14,1861,185
50.4782,15,1598,23
50.5102,16,1836,38
50.5422,17,961,19
50.5741,18,2021,3
50.6061,19,1556,-22
50.6381,20,2049,-5
50.6706,21,2047,-29
50.7028,22,1504,121
50.7342,23,2068,-3
50.7661,24,1871,231
50.798,25,1724,24
50.8465,3,285,-43
50.8782,4,3528,0
50.91,5,2050,12
50.9419,6,3456,62
50.974,7,1910,-8
51.0059,9,1483,0
51.0379,10,2203,25
51.0699,11,2840,2
51.1019,12,1212,264
51.1341,13,2047,0
51.1659,14,1905,249
51.198,15,1597,26
51.23,16,1836,39
51.2619,17,961,18
51.294,18,2021,2
51.3258,19,1556,-29
51.3578,20,2049,-4
51.39,21,2047,-30
51.422,22,1505,106
51.4538,23,2069,0
51.4858,24,1872,215
51.5178,25,1724,26
51.5666,3,285,-45
51.5978,4,3528,0
51.6298,5,2050,11
51.6621,6,3456,61
51.6938,7,1910,-7
51.7256,9,1483,0
51.7578,10,2203,17
51.7898,11,2840,1
51.8217,12,1224,206
51.8542,13,2047,3
51.8859,14,1907,231
51.9176,15,1597,28
51.9497,16,1836,35
51.9817,17,961,14
52.0137,18,2020,7
52.0458,19,1557,-31
52.0777,20,2043,17
52.1101,21,2047,-31
52.142,22,1547,213
52.1736,23,2068,-1
52.2056,24,1880,167
52.2376,25,1724,20
52.2865,3,285,-47
52.3176,4,3528,0
52.3496,5,2051,3
52.3816,6,3456,61
52.4136,7,1910,-13
52.4455,9,1483,0
52.4777,10,2204,22
52.5135,11,2839,1
52.5414,12,1224,189
52.5736,13,2047,3
52.6055,14,1910,204
52.6374,15,1598,28
52.6694,16,1836,40
52.7017,17,961,18
52.7334,18,2020,6
52.7655,19,1557,-23
52.7974,20,2045,4
52.83,21,2047,-32
52.8616,22,1551,161
52.8934,23,2068,-6
52.9254,24,1922,224
52.9574,25,1724,22
53.006,3,285,-45
53.0373,4,3528,0
53.0692,5,2050,12
53.1012,6,3456,62
53.1332,7,1911,-12
53.1653,9,1480,4
53.1972,10,2203,25
53.2292,11,2839,2
53.2612,12,1260,316
53.2935,13,2047,3
53.3252,14,1913,176
53.3572,15,1598,25
53.3892,16,1837,35
53.4212,17,961,22
53.4532,18,2021,3
53.4851,19,1556,-29
53.5174,20,2050,-9
53.5494,21,2047,-30
53.5814,22,1557,85
53.6132,23,2069,-4
53.6451,24,1923,220
53.6774,25,1725,23
53.7255,3,285,-44
53.7571,4,3528,0
53.7891,5,2050,13
53.8211,6,3457,62
53.853,7,1910,-9
53.885,9,1480,4
53.9171,10,2203,25
53.949,11,2839,1
53.981,12,1266,239
54.0132,13,2047,5
54.045,14,1956,230
54.077,15,1597,28
54.1091,16,1836,40
54.1409,17,961,18
54.1729,18,2021,2
54.2049,19,1557,-50
54.2369,20,2049,-7
54.269,21,2047,-31
54.3014,22,1557,93
54.3328,23,2068,0
54.3648,24,1928,162
54.3968,25,1725,25
54.4451,3,284,-44
54.4768,4,3528,0
54.509,5,2051,6
54.5408,6,3457,61
54.5728,7,1910,-5
54.6048,9,1481,0
54.6368,10,2204,17
54.6688,11,2839,1
54.7007,12,1275,169
54.7329,13,2047,4
54.7647,14,1957,230
54.7967,15,1597,28
54.8287,16,1836,42
54.8607,17,961,19
54.8929,18,2020,6
54.9246,19,1557,-25
54.9566,20,2043,10
54.9888,21,2047,-32
55.0208,22,1599,176
55.0526,23,2069,-2
55.0846,24,1932,114
55.1166,25,1725,20
55.1651,3,284,-46
55.1966,4,3529,0
55.2285,5,2051,7
55.2605,6,3456,61
55.2926,7,1911,-14
55.3245,9,1481,0
55.3565,10,2204,15
55.3884,11,2840,1
55.4204,12,1275,177
55.4526,13,2047,6
55.4844,14,1957,228
55.5164,15,1597,23
55.5484,16,1836,40
55.5805,17,961,24
55.6124,18,2020,5
55.6444,19,1557,-61
55.6764,20,2045,4
55.7086,21,2047,-31
55.7407,22,1605,120
55.7723,23,2068,-1
55.8043,24,1974,197
55.8363,25,1725,22
55.8845,3,284,-43
55.9163,4,3528,0
55.9483,5,2050,13
55.9803,6,3456,61
56.0123,7,1910,-12
56.0442,9,1479,4
56.0763,10,2204,22
56.1084,11,2839,2
56.1402,12,1312,301
56.1725,13,2046,5
56.2041,14,1965,152
56.2362,15,1598,24
56.2682,16,1836,44
56.3002,17,961,24
56.3321,18,2021,3
56.3641,19,1556,-27
56.3961,20,2050,-12
56.4282,21,2048,-31
56.461,22,1611,57
56.4922,23,2069,-3
56.5242,24,1979,154
56.5561,25,1724,21
56.6045,3,285,-47
56.636,4,3528,0
56.668,5,2050,13
56.7,6,3456,62
56.732,7,1910,-9
56.764,9,1480,5
56.796,10,2204,20
56.828,11,2840,2
56.8602,12,1314,264
56.8927,13,2046,5
56.924,14,1976,158
56.9559,15,1598,22
56.9882,16,1836,43
57.0201,17,961,21
57.0519,18,2020,7
57.0839,19,1557,-52
57.1159,20,2050,-11
57.1482,21,2047,-31
57.1802,22,1611,58
57.2119,23,2069,-1
57.2439,24,1979,155
57.2759,25,1724,25
57.3247,3,284,-45
57.3558,4,3528,0
57.3878,5,2050,4
57.4197,6,3456,64
57.4516,7,1910,-4
57.4838,9,1480,5
57.5157,10,2204,18
57.5478,11,2839,2
57.5798,12,1325,170
57.6124,13,2046,5
57.6438,14,1977,158
57.6758,15,1597,23
57.7078,16,1836,42
57.7398,17,962,23
57.7717,18,2020,7
57.8037,19,1556,-72
57.8357,20,2044,11
57.8684,21,2047,-33
57.9007,22,1652,149
57.9316,23,2069,-2
57.9652,24,1982,119
58.0117,25,1725,20
58.0773,3,285,-45
58.1077,4,3528,0
58.1395,5,2051,9
58.1715,6,3456,63
58.2035,7,1911,-13
58.2356,9,1480,5
58.2675,10,2204,18
58.2994,11,2840,0
58.3315,12,1325,167
58.3636,13,2046,5
58.3954,14,1977,157
58.4274,15,1597,23
58.4594,16,1836,45
58.4914,17,961,24
58.5236,18,2021,7
58.5554,19,1557,-23
58.5873,20,2047,0
58.6196,21,2047,-32
58.6515,22,1655,117
58.6833,23,2069,-1
58.7153,24,2010,200
58.7473,25,1724,19
58.7957,3,285,-44
58.8273,4,3528,0
58.8593,5,2050,15
58.8913,6,3456,62
58.9234,7,1910,-9
58.9552,9,1479,10
58.9873,10,2203,24
59.0192,11,2839,0
59.0513,12,1360,278
59.0834,13,2046,6
59.1153,14,1982,117
59.1472,15,1598,22
59.1791,16,1836,42
59.2111,17,961,23
59.2431,18,2021,5
59.2751,19,1556,-31
59.3073,20,2050,-10
59.3393,21,2047,-35
59.3712,22,1663,52
59.403,23,2069,-1
59.435,24,2012,176
59.4671,25,1724,23
59.5155,3,284,-45
59.547,4,3528,0
59.579,5,2051,3
59.611,6,3457,62
59.643,7,1910,-4
59.675,9,1480,5
59.707,10,2204,23
59.7391,11,2840,0
59.771,12,1370,219
59.8031,13,2046,6
59.835,14,1982,114
59.8671,15,1598,22
59.8989,16,1836,41
59.9309,17,961,24
59.9629,18,2020,4
59.9949,19,1556,-44
60.0269,20,2044,12
60.0591,21,2047,-33
60.0914,22,1704,116
60.123,23,2068,0
60.1548,24,2020,100
60.1868,25,1725,20
60.235,3,284,-45
60.2668,4,3528,0
60.2988,5,2050,11
60.3307,6,3456,62
60.3627,7,1910,-10
60.3948,9,1479,11
60.4267,10,2202,30
60.4588,11,2841,0
60.4907,12,1406,322
60.523,13,2046,6
60.5547,14,1987,63
60.5866,15,1598,22
60.6187,16,1838,19
60.6506,17,960,26
60.6827,18,2021,4
60.7146,19,1556,-43
60.7466,20,2050,-9
60.7789,21,2047,-32
60.8108,22,1711,65
60.8426,23,2069,-5
60.8746,24,2020,92
60.9066,25,1725,21
60.9554,3,284,-46
60.9865,4,3528,0
61.0185,5,2051,1
61.0505,6,3456,61
61.0825,7,1910,-10
61.1145,9,1479,10
61.1464,10,2202,26
61.1785,11,2840,0
61.2104,12,1417,264
61.2426,13,2046,6
61.2744,14,1987,64
61.3066,15,1598,22
61.3384,16,1840,14
61.3703,17,960,23
61.4023,18,2020,5
61.4343,19,1556,-36
61.4664,20,2044,16
61.4985,21,2047,-32
61.5306,22,1752,158
61.5625,23,2069,-3
61.5943,24,2025,52
61.6263,25,1725,18
61.6748,3,284,-43
61.7065,4,3528,0
61.7383,5,2051,2
61.7703,6,3456,60
61.8022,7,1911,-12
61.8342,9,1479,11
61.8662,10,2202,32
61.8982,11,2843,-1
61.9302,12,1457,345
61.9628,13,2046,7
61.9941,14,1990,35
62.0262,15,1599,21
62.0581,16,1841,10
62.0902,17,960,26
62.1224,18,2021,4
62.1541,19,1556,-53
62.1861,20,2049,-3
62.2182,21,2048,-32
62.2504,22,1759,81
62.2821,23,2068,-2
62.314,24,2025,53
62.3476,25,1725,18
62.3951,3,284,-46
62.4261,4,3528,0
62.458,5,2053,4
62.49,6,3457,61
62.5221,7,1910,-9
62.5541,9,1479,11
62.586,10,2202,34
62.618,11,2840,0
62.65,12,1467,270
62.6826,13,2046,6
62.7141,14,1990,39
62.746,15,1599,20
62.778,16,1846,-2
62.81,17,960,26
62.8418,18,2020,4
62.8739,19,1556,-27
62.9059,20,2043,17
62.9381,21,2047,-31
62.9701,22,1801,146
63.0019,23,2069,-1
63.0339,24,2029,27
63.0662,25,1725,12
63.1145,3,284,-43
63.1458,4,3528,0
63.1778,5,2052,1
63.2098,6,3456,61
63.2418,7,1910,-9
63.2738,9,1479,12
63.3058,10,2202,32
63.3379,11,2844,-4
63.3697,12,1505,328
63.402,13,2046,9
63.4337,14,1992,29
63.4657,15,1599,19
63.4976,16,1847,-3
63.5296,17,960,25
63.5621,18,2021,4
63.5936,19,1556,-26
63.6256,20,2048,-1
63.6577,21,2047,-33
63.6901,22,1807,94
63.7217,23,2069,-2
63.7535,24,2029,26
63.7855,25,1726,14
63.834,3,284,-43
63.8655,4,3528,0
63.8975,5,2057,-2
63.9295,6,3457,47
63.9614,7,1910,-10
63.9934,9,1479,11
64.0254,10,2202,34
64.0574,11,2843,0
64.0894,12,1520,232
64.122,13,2046,8
64.1534,14,1992,30
64.1854,15,1599,20
64.2174,16,1846,-7
64.2493,17,961,27
64.2813,18,2020,3
64.3133,19,1556,-33
64.3453,20,2042,25
64.3774,21,2047,-31
64.4093,22,1853,122
64.4413,23,2069,0
64.4733,24,2031,14
64.5053,25,1727,7
64.5544,3,284,-44
64.5852,4,3528,0
64.6171,5,2052,0
64.6492,6,3457,52
64.6812,7,1911,-10
64.7132,9,1478,11
64.7451,10,2200,48
64.7771,11,2844,-3
64.8091,12,1565,226
64.8413,13,2046,8
64.8732,14,1994,15
64.905,15,1599,19
64.9372,16,1847,-6
64.9691,17,960,27
65.0011,18,2020,3
65.033,19,1556,-41
65.0651,20,2044,6
65.0971,21,2047,-32
65.1293,22,1859,85
65.1611,23,2068,0
65.193,24,2031,15
65.2249,25,1729,2
65.2733,3,284,-44
65.3049,4,3528,0
65.3371,5,2057,-3
65.3689,6,3457,49
65.4009,7,1910,-9
65.4328,9,1479,13
65.4648,10,2201,42
65.4968,11,2844,-1
65.5288,12,1575,182
65.5616,13,2046,7
65.5928,14,1994,16
65.6248,15,1599,19
65.6568,16,1847,-9
65.6888,17,960,24
65.7207,18,2021,2
65.7529,19,1557,-39
65.7848,20,2042,23
65.817,21,2047,-32
65.8489,22,1906,112
65.8807,23,2068,0
65.9127,24,2032,6
65.9452,25,1730,0
65.9933,3,285,-43
66.0248,4,3528,0
66.0567,5,2053,-1
66.0887,6,3457,53
66.1206,7,1911,-9
66.1527,9,1479,13
66.1846,10,2201,46
66.2166,11,2845,-6
66.2486,12,1621,228
66.2808,13,2046,8
66.3126,14,1998,0
66.3445,15,1599,18
66.3765,16,1843,0
66.4085,17,960,26
66.4405,18,2021,3
66.4725,19,1556,-38
66.5045,20,2048,0
66.5372,21,2047,-32
66.5687,22,1911,70
66.6005,23,2068,0
66.6325,24,2032,6
66.6645,25,1730,0
66.7128,3,284,-45
66.7444,4,3528,0
66.7764,5,2056,0
66.8084,6,3459,40
66.8404,7,1910,-9
66.8724,9,1479,9
66.9044,10,2202,46
66.9365,11,2845,-5
66.9683,12,1631,130
67.0005,13,2046,9
67.0324,14,1998,0
67.0643,15,1599,20
67.0963,16,1846,-1
67.1283,17,961,26
67.1602,18,2022,0
67.1923,19,1556,-37
67.2243,20,2043,16
67.2564,21,2047,-31
67.2885,22,1959,81
67.3203,23,2067,0
67.3524,24,2037,-11
67.3841,25,1730,0
67.4326,3,284,-47
67.4642,4,3528,0
67.4962,5,2053,0
67.5282,6,3458,47
67.5602,7,1910,-9
67.5921,9,1479,8
67.6241,10,2201,48
67.6561,11,2845,-7
67.6881,12,1649,203
67.7203,13,2046,8
67.7523,14,1998,0
67.7841,15,1599,19
67.816,16,1846,-2
67.8481,17,960,29
67.8802,18,2022,0
67.912,19,1556,-37
67.944,20,2043,13
67.9767,21,2048,-32
68.0082,22,1961,57
68.04,23,2068,0
68.0719,24,2037,-11
68.1039,25,1730,0
68.1526,3,284,-46
68.1839,4,3528,0
68.2159,5,2057,-5
68.2479,6,3458,47
68.2799,7,1910,-14
68.3119,9,1480,6
68.3438,10,2201,47
68.3758,11,2845,-4
68.4079,12,1651,174
68.44,13,2046,9
68.4718,14,1998,-1
68.5038,15,1599,20
68.5358,16,1847,-2
68.5678,17,961,25
68.5999,18,2022,0
68.632,19,1556,-37
68.6638,20,2043,15
68.696,21,2048,-32
68.7283,22,1972,84
68.7599,23,2067,0
68.7918,24,2037,-11
68.8238,25,1730,0
68.9041,3,284,-46
68.9357,4,3528,0
68.9679,5,2056,-6
68.9997,6,3458,47
69.0317,7,1910,-9
69.0637,9,1479,9
69.0957,10,2201,47
69.1276,11,2845,-6
69.1596,12,1651,186
69.1919,13,2046,9
69.2236,14,1998,-1
69.2557,15,1647,5
69.2876,16,1846,-3
69.3196,17,961,27
69.3515,18,2021,0
69.3835,19,1556,-42
69.4155,20,2043,20
69.4478,21,2047,-33
69.4798,22,1972,-999
69.5455,23,2067,0
69.5757,24,2037,-12
69.6074,25,1730,0
69.6559,3,284,-46
69.6874,4,3528,0
69.7194,5,2056,-7
69.7515,6,3458,47
69.7835,7,1910,-14
69.8155,9,1479,9
69.8474,10,2201,46
69.8794,11,2845,-6
69.9114,12,1651,182
69.9438,13,2046,8
69.9756,14,1998,0
70.0073,15,1646,6
70.0393,16,1846,-2
70.0713,17,961,25
70.1033,18,2022,0
70.1353,19,1556,-37
70.1674,20,2043,18
70.1995,21,2047,-33
70.2315,22,1972,85
70.2632,23,2067,0
70.2952,24,2037,-11
70.3272,25,1778,0
70.3758,3,285,-46
70.4071,4,3528,0
70.4391,5,2056,-6
70.4712,6,3458,48
70.5031,7,1911,-9
70.5351,9,1480,10
70.5673,10,2201,47
70.5991,11,2845,-6
70.6311,12,1651,184
70.6634,13,2046,9
70.6951,14,1999,-3
70.7271,15,1697,6
70.7591,16,1846,-1
70.7913,17,961,25
70.8231,18,2022,0
70.855,19,1556,-38
70.8869,20,2043,17
70.9192,21,2047,-32
70.9515,22,1972,85
70.9829,23,2067,0
71.0149,24,2037,-11
71.0469,25,1779,0
71.0954,3,284,-46
71.1269,4,3528,0
71.1588,5,2056,-7
71.191,6,3458,48
71.2229,7,1910,-12
71.2548,9,1479,11
71.2869,10,2201,46
71.3188,11,2845,-6
71.3509,12,1651,184
71.383,13,2046,9
71.4147,14,1998,-4
71.4467,15,1697,6
71.4788,16,1846,-1
71.5108,17,961,25
71.5427,18,2022,0
71.5752,19,1556,-38
71.6068,20,2043,17
71.6389,21,2047,-32
71.6709,22,1972,85
71.7027,23,2067,0
71.7346,24,2037,-11
71.7668,25,1829,0
71.8151,3,284,-46
71.8467,4,3528,0
71.8786,5,2056,-6
71.9107,6,3458,48
71.9426,7,1910,-10
71.9745,9,1479,5
72.0065,10,2201,45
72.0385,11,2845,-7
72.0705,12,1651,187
72.1027,13,2046,8
72.1346,14,1998,-1
72.1667,15,1747,5
72.1985,16,1846,-1
72.2305,17,960,26
72.2625,18,2022,0
72.2944,19,1556,-41
72.3265,20,2044,17
72.3586,21,2047,-32
72.3908,22,1972,84
72.4224,23,2067,0
72.4545,24,2037,-11
72.4864,25,1829,0
72.5348,3,284,-47
72.5665,4,3528,0
72.5983,5,2056,-7
72.6303,6,3458,48
72.6623,7,1911,-12
72.6943,9,1479,11
72.7263,10,2201,45
72.7583,11,2844,-6
72.7902,12,1651,186
72.8226,13,2046,8
72.8543,14,1998,-5
72.8862,15,1747,5
72.9182,16,1846,-1
72.9502,17,961,25
72.9824,18,2022,0
73.0142,19,1556,-36
73.0462,20,2043,17
73.0783,21,2047,-33
73.1104,22,1972,83
73.1421,23,2067,0
73.1741,24,2037,-11
73.206,25,1878,4
73.2545,3,284,-46
73.2861,4,3528,0
73.3181,5,2056,-7
73.3501,6,3458,47
73.3826,7,1910,-9
73.414,9,1480,6
73.4461,10,2201,46
73.4781,11,2844,-6
73.5101,12,1652,157
73.5422,13,2046,8
73.574,14,1998,0
73.6059,15,1794,28
73.638,16,1841,3
73.67,17,961,30
73.702,18,2022,0
73.7339,19,1557,-36
73.7661,20,2043,18
73.7981,21,2047,-33
73.8301,22,1972,84
73.8619,23,2067,0
73.8938,24,2037,-12
73.9259,25,1881,0
73.9743,3,284,-46
74.0059,4,3528,0
74.0378,5,2056,-8
74.0698,6,3458,47
74.1018,7,1910,-13
74.1339,9,1479,11
74.1661,10,2201,46
74.1979,11,2845,-6
74.2301,12,1652,156
74.2622,13,2046,9
74.2938,14,1999,-4
74.3257,15,1794,19
74.3577,16,1841,6
74.39,17,961,29
74.4218,18,2022,0
74.4537,19,1556,-37
74.4857,20,2043,17
74.5179,21,2047,-32
74.5505,22,1974,74
74.582,23,2066,0
74.6137,24,2037,-10
74.6457,25,1926,9
74.6943,3,284,-46
74.7256,4,3528,0
74.7576,5,2056,-7
74.7896,6,3458,48
74.8216,7,1910,-9
74.8537,9,1479,7
74.8856,10,2202,44
74.9175,11,2845,-7
74.9495,12,1654,139
74.9817,13,2046,10
75.0135,14,-1,0
75.0821,15,1840,52
75.1094,16,1841,9
75.1414,17,961,24
75.1734,18,2022,0
75.2055,19,1557,-39
75.2374,20,2043,12
75.2697,21,2047,-32
75.3017,22,1974,74
75.3336,23,2066,0
75.3654,24,2037,-11
75.3974,25,1927,4
75.4461,3,284,-46
75.4773,4,3528,0
75.5093,5,2055,-3
75.5412,6,3458,47
75.5733,7,1910,-15
75.6052,9,1480,9
75.6372,10,2201,42
75.6693,11,2845,-7
75.7012,12,1654,136
75.7334,13,2046,9
75.7653,14,1998,-1
75.7974,15,1842,40
75.8292,16,1841,9
75.8612,17,961,23
75.8931,18,2022,0
75.9251,19,1556,-41
75.9571,20,2044,7
75.9896,21,2047,-33
76.0213,22,1975,63
76.0531,23,2065,0
76.085,24,2036,-6
76.1171,25,1974,28
76.1657,3,284,-47
76.1971,4,3529,0
76.2291,5,2055,-4
76.2611,6,3458,47
